year,month,state,locality,lat,lon,individualCount,dataSource
1989,1,New South Wales,Jervis Bay,-34.995,150.762,13,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1989,1,New South Wales,Jervis Bay,-34.995,150.762,1,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1991,1,New South Wales,Jervis Bay,-34.9933,150.757,1,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1990,1,New South Wales,Jervis Bay,-35.0306,150.782,1,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1990,10,Australian Capital Territory,Jervis Bay,-35.1359,150.717,3,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1988,10,New South Wales,Jervis Bay,-35.0338,150.785,7,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1989,1,New South Wales,Jervis Bay,-35.0616,150.674,1,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1989,7,Australian Capital Territory,Jervis Bay,-35.1376,150.721,1,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1990,10,New South Wales,Jervis Bay,-34.9933,150.757,3,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1988,10,Australian Capital Territory,Jervis Bay,-35.1238,150.699,1,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1990,1,New South Wales,Jervis Bay,-34.995,150.762,1,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1989,1,New South Wales,Jervis Bay,-35.0292,150.779,2,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1989,1,New South Wales,Jervis Bay,-34.9925,150.753,1,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
2008,12,Tasmania,North Bruny Island: Apollo Bay,-43.1585,147.294,1,Tasmanian Marine Molluscs Observational Records (2003-2017)
2007,4,Tasmania,North Bruny Island: Roberts Point,-43.1436,147.287,1,Tasmanian Marine Molluscs Observational Records (2003-2017)
2011,12,Tasmania,Carlton Beach: Spectacle Island,-42.8674,147.6004,1,Tasmanian Marine Molluscs Observational Records (2003-2017)
2011,1,Tasmania,North Bruny Island: Dennes Point,-43.0645,147.3511,1,Tasmanian Marine Molluscs Observational Records (2003-2017)
